compound	Species	V1	Var	Mean	VarShare	metID
C00334	Akkermansia_muciniphila_ATCC_BAA_835	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Alistipes_finegoldii_DSM_17242	0.0000217281523134341	0.936669543926613	0.00470722512213361	0.0000231972443796426	4-Aminobutanoate
C00334	Alistipes_onderdonkii_DSM_19147	0.00000783662880873354	0.936669543926613	0.00470722512213361	0.00000836648192475822	4-Aminobutanoate
C00334	Alistipes_putredinis_DSM_17216	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Bacteroides_caccae_ATCC_43185	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Bacteroides_cellulosilyticus_DSM_14838	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Bacteroides_dorei_DSM_17855	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Bacteroides_finegoldii_DSM_17565	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Bacteroides_fragilis_YCH46	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Bacteroides_ovatus_ATCC_8483	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Bacteroides_thetaiotaomicron_VPI_5482	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Bacteroides_uniformis_ATCC_8492	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Bacteroides_vulgatus_ATCC_8482	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Burkholderiales_bacterium_1_1_47	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Clostridiales_sp_1_7_47FAA	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Clostridium_bolteae_ATCC_BAA_613	0.000114225293350408	0.936669543926613	0.00470722512213361	0.000121948337160152	4-Aminobutanoate
C00334	Clostridium_hathewayi_12489931	-0.000311588690717013	0.936669543926613	0.00470722512213361	-0.000332655943323194	4-Aminobutanoate
C00334	Clostridium_scindens_ATCC_35704	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Clostridium_spiroforme_DSM_1552	0.0000182207645858238	0.936669543926613	0.00470722512213361	0.0000194527138241738	4-Aminobutanoate
C00334	Clostridium_symbiosum_WAL_14163	-0.000058472543534759	0.936669543926613	0.00470722512213361	-0.0000624260113013136	4-Aminobutanoate
C00334	Coprobacillus_sp_D7	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Erysipelotrichaceae_bacterium_5_2_54FAA	-0.000016881184465341	0.936669543926613	0.00470722512213361	-0.0000180225615050676	4-Aminobutanoate
C00334	Escherichia_coli_str_K_12_substr_MG1655	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Eubacterium_eligens_ATCC_27750	-0.0000112941803884441	0.936669543926613	0.00470722512213361	-0.0000120578067918145	4-Aminobutanoate
C00334	Flavonifractor_plautii_ATCC_29863	-0.0000107400706426158	0.936669543926613	0.00470722512213361	-0.0000114662323679196	4-Aminobutanoate
C00334	Parabacteroides_distasonis_ATCC_8503	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Parabacteroides_merdae_ATCC_43184	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Paraprevotella_clara_YIT_11840	0.0000824502322534069	0.936669543926613	0.00470722512213361	0.0000880248885938655	4-Aminobutanoate
C00334	Pseudoflavonifractor_capillosus_strain_ATCC_29799	0.000219311506146656	0.936669543926613	0.00470722512213361	0.000234139678789256	4-Aminobutanoate
C00334	Ruminococcus_sp_5_1_39BFAA	-0.00000774742599836609	0.936669543926613	0.00470722512213361	-0.00000827124790018057	4-Aminobutanoate
C00334	Ruminococcus_torques_ATCC_27756	0	0.936669543926613	0.00470722512213361	0	4-Aminobutanoate
C00334	Residual	0.936622495444901	0.936669543926613	0.00470722512213361	0.999949770458518	4-Aminobutanoate
C00025	Akkermansia_muciniphila_ATCC_BAA_835	-0.000704457050907036	0.161191625500013	0.413843736147301	-0.00437030800279993	L-Glutamate
C00025	Alistipes_finegoldii_DSM_17242	-0.000230695547599954	0.161191625500013	0.413843736147301	-0.00143118817050415	L-Glutamate
C00025	Alistipes_onderdonkii_DSM_19147	-0.0000773552614686426	0.161191625500013	0.413843736147301	-0.000479896280149098	L-Glutamate
C00025	Alistipes_putredinis_DSM_17216	-0.000559146768386279	0.161191625500013	0.413843736147301	-0.00346883261864144	L-Glutamate
C00025	Bacteroides_caccae_ATCC_43185	0	0.161191625500013	0.413843736147301	0	L-Glutamate
C00025	Bacteroides_cellulosilyticus_DSM_14838	0	0.161191625500013	0.413843736147301	0	L-Glutamate
C00025	Bacteroides_dorei_DSM_17855	-0.000677360590085395	0.161191625500013	0.413843736147301	-0.00420220708107036	L-Glutamate
C00025	Bacteroides_finegoldii_DSM_17565	0	0.161191625500013	0.413843736147301	0	L-Glutamate
C00025	Bacteroides_fragilis_YCH46	-0.000591955981652273	0.161191625500013	0.413843736147301	-0.00367237429249838	L-Glutamate
C00025	Bacteroides_ovatus_ATCC_8483	0	0.161191625500013	0.413843736147301	0	L-Glutamate
C00025	Bacteroides_thetaiotaomicron_VPI_5482	-0.0124102429742866	0.161191625500013	0.413843736147301	-0.0769906186862393	L-Glutamate
C00025	Bacteroides_uniformis_ATCC_8492	0	0.161191625500013	0.413843736147301	0	L-Glutamate
C00025	Bacteroides_vulgatus_ATCC_8482	-0.0111299434862307	0.161191625500013	0.413843736147301	-0.0690479015377251	L-Glutamate
C00025	Burkholderiales_bacterium_1_1_47	-0.000666395197330432	0.161191625500013	0.413843736147301	-0.00413418001874036	L-Glutamate
C00025	Clostridiales_sp_1_7_47FAA	-0.000618167097080894	0.161191625500013	0.413843736147301	-0.00383498271180871	L-Glutamate
C00025	Clostridium_bolteae_ATCC_BAA_613	0.00246452976583558	0.161191625500013	0.413843736147301	0.015289440491655	L-Glutamate
C00025	Clostridium_hathewayi_12489931	0.0309887117406225	0.161191625500013	0.413843736147301	0.192247653341147	L-Glutamate
C00025	Clostridium_scindens_ATCC_35704	0.00136060349465841	0.161191625500013	0.413843736147301	0.00844090684263432	L-Glutamate
C00025	Clostridium_spiroforme_DSM_1552	0	0.161191625500013	0.413843736147301	0	L-Glutamate
C00025	Clostridium_symbiosum_WAL_14163	0.00231217753352667	0.161191625500013	0.413843736147301	0.014344278285887	L-Glutamate
C00025	Coprobacillus_sp_D7	0.00132097626816361	0.161191625500013	0.413843736147301	0.00819506760395255	L-Glutamate
C00025	Erysipelotrichaceae_bacterium_5_2_54FAA	0	0.161191625500013	0.413843736147301	0	L-Glutamate
C00025	Escherichia_coli_str_K_12_substr_MG1655	-0.00143945115586395	0.161191625500013	0.413843736147301	-0.00893006166665793	L-Glutamate
C00025	Eubacterium_eligens_ATCC_27750	-0.000100921237928827	0.161191625500013	0.413843736147301	-0.000626094796275993	L-Glutamate
C00025	Flavonifractor_plautii_ATCC_29863	0.000366584294326507	0.161191625500013	0.413843736147301	0.00227421426633903	L-Glutamate
C00025	Parabacteroides_distasonis_ATCC_8503	0	0.161191625500013	0.413843736147301	0	L-Glutamate
C00025	Parabacteroides_merdae_ATCC_43184	0	0.161191625500013	0.413843736147301	0	L-Glutamate
C00025	Paraprevotella_clara_YIT_11840	0	0.161191625500013	0.413843736147301	0	L-Glutamate
C00025	Pseudoflavonifractor_capillosus_strain_ATCC_29799	0	0.161191625500013	0.413843736147301	0	L-Glutamate
C00025	Ruminococcus_sp_5_1_39BFAA	-0.00028087730047211	0.161191625500013	0.413843736147301	-0.00174250554022788	L-Glutamate
C00025	Ruminococcus_torques_ATCC_27756	0.00100701503768156	0.161191625500013	0.413843736147301	0.00624731610316493	L-Glutamate
C00025	Residual	0.150857997014491	0.161191625500013	0.413843736147301	0.935892274468558	L-Glutamate
C00116	Akkermansia_muciniphila_ATCC_BAA_835	0.00369785676752118	0.484421435668987	0.605746428633215	0.00763355313212851	Glycerol
C00116	Alistipes_finegoldii_DSM_17242	0.000137415686764353	0.484421435668987	0.605746428633215	0.000283669707090029	Glycerol
C00116	Alistipes_onderdonkii_DSM_19147	-0.000489210646179381	0.484421435668987	0.605746428633215	-0.00100988645455745	Glycerol
C00116	Alistipes_putredinis_DSM_17216	0.000664087929946903	0.484421435668987	0.605746428633215	0.00137088881921544	Glycerol
C00116	Bacteroides_caccae_ATCC_43185	-0.00349709787362865	0.484421435668987	0.605746428633215	-0.00721912288790267	Glycerol
C00116	Bacteroides_cellulosilyticus_DSM_14838	0.00114338214812963	0.484421435668987	0.605746428633215	0.0023603046106963	Glycerol
C00116	Bacteroides_dorei_DSM_17855	-0.000359889564784999	0.484421435668987	0.605746428633215	-0.000742926588886371	Glycerol
C00116	Bacteroides_finegoldii_DSM_17565	-0.0000859106425982309	0.484421435668987	0.605746428633215	-0.000177346905550511	Glycerol
C00116	Bacteroides_fragilis_YCH46	0.00128539930498317	0.484421435668987	0.605746428633215	0.00265347321637001	Glycerol
C00116	Bacteroides_ovatus_ATCC_8483	0.00300304263157472	0.484421435668987	0.605746428633215	0.00619923564577095	Glycerol
C00116	Bacteroides_thetaiotaomicron_VPI_5482	0.00412711447754849	0.484421435668987	0.605746428633215	0.00851967764772618	Glycerol
C00116	Bacteroides_uniformis_ATCC_8492	0.00655987863765392	0.484421435668987	0.605746428633215	0.0135416770494368	Glycerol
C00116	Bacteroides_vulgatus_ATCC_8482	-0.00187588206370654	0.484421435668987	0.605746428633215	-0.00387241753890586	Glycerol
C00116	Burkholderiales_bacterium_1_1_47	0.000901310730468193	0.484421435668987	0.605746428633215	0.00186059217058279	Glycerol
C00116	Clostridiales_sp_1_7_47FAA	-0.000465706617530358	0.484421435668987	0.605746428633215	-0.00096136665977057	Glycerol
C00116	Clostridium_bolteae_ATCC_BAA_613	0.0020758507236885	0.484421435668987	0.605746428633215	0.00428521648886522	Glycerol
C00116	Clostridium_hathewayi_12489931	-0.0120155141168704	0.484421435668987	0.605746428633215	-0.0248038448180498	Glycerol
C00116	Clostridium_scindens_ATCC_35704	-0.000481927675507981	0.484421435668987	0.605746428633215	-0.000994852085441757	Glycerol
C00116	Clostridium_spiroforme_DSM_1552	-0.000328480800177087	0.484421435668987	0.605746428633215	-0.0006780889035669	Glycerol
C00116	Clostridium_symbiosum_WAL_14163	-0.000000000000000000125883056306013	0.484421435668987	0.605746428633215	-0.0000000000000000002598626878106	Glycerol
C00116	Coprobacillus_sp_D7	-0.000243298065804808	0.484421435668987	0.605746428633215	-0.000502244632236006	Glycerol
C00116	Erysipelotrichaceae_bacterium_5_2_54FAA	-0.000000000000000000000592428618400904	0.484421435668987	0.605746428633215	-0.00000000000000000000122296119613856	Glycerol
C00116	Escherichia_coli_str_K_12_substr_MG1655	0.000695776083386555	0.484421435668987	0.605746428633215	0.00143630325199315	Glycerol
C00116	Eubacterium_eligens_ATCC_27750	0.0000200299379078566	0.484421435668987	0.605746428633215	0.000041348165941904	Glycerol
C00116	Flavonifractor_plautii_ATCC_29863	-0.0000993295861568663	0.484421435668987	0.605746428633215	-0.00020504787534782	Glycerol
C00116	Parabacteroides_distasonis_ATCC_8503	-0.00258654936834003	0.484421435668987	0.605746428633215	-0.00533946101036591	Glycerol
C00116	Parabacteroides_merdae_ATCC_43184	0.0000464873522261407	0.484421435668987	0.605746428633215	0.0000959646886020674	Glycerol
C00116	Paraprevotella_clara_YIT_11840	0.00103055426838549	0.484421435668987	0.605746428633215	0.00212739196184062	Glycerol
C00116	Pseudoflavonifractor_capillosus_strain_ATCC_29799	-0.0000000000000000000279587398843845	0.484421435668987	0.605746428633215	-0.0000000000000000000577157363934019	Glycerol
C00116	Ruminococcus_sp_5_1_39BFAA	-0.000241604376885573	0.484421435668987	0.605746428633215	-0.000498748319326368	Glycerol
C00116	Ruminococcus_torques_ATCC_27756	-0.00046214527335622	0.484421435668987	0.605746428633215	-0.000954014912073402	Glycerol
C00116	Residual	0.482265795660329	0.484421435668987	0.605746428633215	0.995550073035721	Glycerol
C00407	Akkermansia_muciniphila_ATCC_BAA_835	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Alistipes_finegoldii_DSM_17242	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Alistipes_onderdonkii_DSM_19147	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Alistipes_putredinis_DSM_17216	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Bacteroides_caccae_ATCC_43185	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Bacteroides_cellulosilyticus_DSM_14838	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Bacteroides_dorei_DSM_17855	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Bacteroides_finegoldii_DSM_17565	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Bacteroides_fragilis_YCH46	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Bacteroides_ovatus_ATCC_8483	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Bacteroides_thetaiotaomicron_VPI_5482	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Bacteroides_uniformis_ATCC_8492	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Bacteroides_vulgatus_ATCC_8482	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Burkholderiales_bacterium_1_1_47	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Clostridiales_sp_1_7_47FAA	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Clostridium_bolteae_ATCC_BAA_613	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Clostridium_hathewayi_12489931	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Clostridium_scindens_ATCC_35704	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Clostridium_spiroforme_DSM_1552	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Clostridium_symbiosum_WAL_14163	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Coprobacillus_sp_D7	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Erysipelotrichaceae_bacterium_5_2_54FAA	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Escherichia_coli_str_K_12_substr_MG1655	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Eubacterium_eligens_ATCC_27750	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Flavonifractor_plautii_ATCC_29863	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Parabacteroides_distasonis_ATCC_8503	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Parabacteroides_merdae_ATCC_43184	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Paraprevotella_clara_YIT_11840	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Pseudoflavonifractor_capillosus_strain_ATCC_29799	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Ruminococcus_sp_5_1_39BFAA	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Ruminococcus_torques_ATCC_27756	0	0.452489996366266	0.0000000000000000650273485851877	0	L-Isoleucine
C00407	Residual	0.452489996366266	0.452489996366266	0.0000000000000000650273485851877	1	L-Isoleucine
C00123	Akkermansia_muciniphila_ATCC_BAA_835	-0.081211546854132	0.397881099617571	12.4012166430402	-0.204110089502089	L-Leucine
C00123	Alistipes_finegoldii_DSM_17242	-0.0346576352289742	0.397881099617571	12.4012166430402	-0.0871055078069451	L-Leucine
C00123	Alistipes_onderdonkii_DSM_19147	0.00000000000000000125719627956106	0.397881099617571	12.4012166430402	0.0000000000000000031597285741128	L-Leucine
C00123	Alistipes_putredinis_DSM_17216	-0.052553994917834	0.397881099617571	12.4012166430402	-0.132084672954677	L-Leucine
C00123	Bacteroides_caccae_ATCC_43185	0.125203153301706	0.397881099617571	12.4012166430402	0.314674794610871	L-Leucine
C00123	Bacteroides_cellulosilyticus_DSM_14838	-0.0136205798681849	0.397881099617571	12.4012166430402	-0.0342327893465573	L-Leucine
C00123	Bacteroides_dorei_DSM_17855	0.0169303335995993	0.397881099617571	12.4012166430402	0.0425512385882921	L-Leucine
C00123	Bacteroides_finegoldii_DSM_17565	0.037029822553108	0.397881099617571	12.4012166430402	0.093067558596525	L-Leucine
C00123	Bacteroides_fragilis_YCH46	-0.0353893927385188	0.397881099617571	12.4012166430402	-0.0889446439464801	L-Leucine
C00123	Bacteroides_ovatus_ATCC_8483	-0.536998508406814	0.397881099617571	12.4012166430402	-1.34964568290114	L-Leucine
C00123	Bacteroides_thetaiotaomicron_VPI_5482	-0.195600132468497	0.397881099617571	12.4012166430402	-0.491604483491427	L-Leucine
C00123	Bacteroides_uniformis_ATCC_8492	-0.265363771369536	0.397881099617571	12.4012166430402	-0.66694238963498	L-Leucine
C00123	Bacteroides_vulgatus_ATCC_8482	-0.220003303102739	0.397881099617571	12.4012166430402	-0.552937305426669	L-Leucine
C00123	Burkholderiales_bacterium_1_1_47	0.0392029093797869	0.397881099617571	12.4012166430402	0.0985292073875019	L-Leucine
C00123	Clostridiales_sp_1_7_47FAA	0.00472476887110681	0.397881099617571	12.4012166430402	0.0118748261117406	L-Leucine
C00123	Clostridium_bolteae_ATCC_BAA_613	0.0297099731163209	0.397881099617571	12.4012166430402	0.0746704810680304	L-Leucine
C00123	Clostridium_hathewayi_12489931	0.718845534685019	0.397881099617571	12.4012166430402	1.80668429683126	L-Leucine
C00123	Clostridium_scindens_ATCC_35704	0.0228620473463245	0.397881099617571	12.4012166430402	0.0574594957345264	L-Leucine
C00123	Clostridium_spiroforme_DSM_1552	0.0738985777874697	0.397881099617571	12.4012166430402	0.185730304501768	L-Leucine
C00123	Clostridium_symbiosum_WAL_14163	0.0226057403792026	0.397881099617571	12.4012166430402	0.0568153159346609	L-Leucine
C00123	Coprobacillus_sp_D7	0.0214751705718649	0.397881099617571	12.4012166430402	0.0539738394020376	L-Leucine
C00123	Erysipelotrichaceae_bacterium_5_2_54FAA	0.0256698504069626	0.397881099617571	12.4012166430402	0.0645163855021905	L-Leucine
C00123	Escherichia_coli_str_K_12_substr_MG1655	0.0290689876638951	0.397881099617571	12.4012166430402	0.0730594835789768	L-Leucine
C00123	Eubacterium_eligens_ATCC_27750	-0.00000000000000000000610546149084104	0.397881099617571	12.4012166430402	-0.000000000000000000015344939723725	L-Leucine
C00123	Flavonifractor_plautii_ATCC_29863	0.00917526406639854	0.397881099617571	12.4012166430402	0.0230603164493551	L-Leucine
C00123	Parabacteroides_distasonis_ATCC_8503	0.078538429174544	0.397881099617571	12.4012166430402	0.197391706341498	L-Leucine
C00123	Parabacteroides_merdae_ATCC_43184	0.00795533418813713	0.397881099617571	12.4012166430402	0.0199942500304325	L-Leucine
C00123	Paraprevotella_clara_YIT_11840	-0.000000000000000000665336287221113	0.397881099617571	12.4012166430402	-0.00000000000000000167219877461033	L-Leucine
C00123	Pseudoflavonifractor_capillosus_strain_ATCC_29799	0.191882301690392	0.397881099617571	12.4012166430402	0.482260408636706	L-Leucine
C00123	Ruminococcus_sp_5_1_39BFAA	-0.00563444580032365	0.397881099617571	12.4012166430402	-0.0141611295578988	L-Leucine
C00123	Ruminococcus_torques_ATCC_27756	0.0167918865671661	0.397881099617571	12.4012166430402	0.0422032777714395	L-Leucine
C00123	Residual	0.36734432502412	0.397881099617571	12.4012166430402	0.923251507491053	L-Leucine
C00047	Akkermansia_muciniphila_ATCC_BAA_835	0.00370901830860537	0.21403010897815	-0.183408951061888	0.0173294230718914	L-Lysine
C00047	Alistipes_finegoldii_DSM_17242	0.000195364726049104	0.21403010897815	-0.183408951061888	0.000912790854435574	L-Lysine
C00047	Alistipes_onderdonkii_DSM_19147	0.000207900324450862	0.21403010897815	-0.183408951061888	0.000971360176581914	L-Lysine
C00047	Alistipes_putredinis_DSM_17216	-0.000761228400392889	0.21403010897815	-0.183408951061888	-0.00355664165208926	L-Lysine
C00047	Bacteroides_caccae_ATCC_43185	-0.00255233476751777	0.21403010897815	-0.183408951061888	-0.0119251201604459	L-Lysine
C00047	Bacteroides_cellulosilyticus_DSM_14838	-0.001918507729002	0.21403010897815	-0.183408951061888	-0.00896372822572294	L-Lysine
C00047	Bacteroides_dorei_DSM_17855	-0.000788281065855105	0.21403010897815	-0.183408951061888	-0.00368303819317114	L-Lysine
C00047	Bacteroides_finegoldii_DSM_17565	-0.000168154562828422	0.21403010897815	-0.183408951061888	-0.000785658446053445	L-Lysine
C00047	Bacteroides_fragilis_YCH46	0.000516875405341859	0.21403010897815	-0.183408951061888	0.00241496585601714	L-Lysine
C00047	Bacteroides_ovatus_ATCC_8483	0.00723244578939457	0.21403010897815	-0.183408951061888	0.0337917212859661	L-Lysine
C00047	Bacteroides_thetaiotaomicron_VPI_5482	0.0067016696521762	0.21403010897815	-0.183408951061888	0.0313118078768085	L-Lysine
C00047	Bacteroides_uniformis_ATCC_8492	-0.00176843969413796	0.21403010897815	-0.183408951061888	-0.00826257437601222	L-Lysine
C00047	Bacteroides_vulgatus_ATCC_8482	0.00443040004975237	0.21403010897815	-0.183408951061888	0.0206998915755571	L-Lysine
C00047	Burkholderiales_bacterium_1_1_47	0.000567401018561585	0.21403010897815	-0.183408951061888	0.0026510336385406	L-Lysine
C00047	Clostridiales_sp_1_7_47FAA	0.00010628633464933	0.21403010897815	-0.183408951061888	0.000496595246139788	L-Lysine
C00047	Clostridium_bolteae_ATCC_BAA_613	0.00107614170500417	0.21403010897815	-0.183408951061888	0.00502799213691021	L-Lysine
C00047	Clostridium_hathewayi_12489931	-0.00816553716054564	0.21403010897815	-0.183408951061888	-0.0381513479553443	L-Lysine
C00047	Clostridium_scindens_ATCC_35704	0.000146936906117304	0.21403010897815	-0.183408951061888	0.000686524465267197	L-Lysine
C00047	Clostridium_spiroforme_DSM_1552	0.00100533816779363	0.21403010897815	-0.183408951061888	0.00469718103024591	L-Lysine
C00047	Clostridium_symbiosum_WAL_14163	0.000422529644046373	0.21403010897815	-0.183408951061888	0.00197415983229495	L-Lysine
C00047	Coprobacillus_sp_D7	0.000270687955568157	0.21403010897815	-0.183408951061888	0.00126471904752332	L-Lysine
C00047	Erysipelotrichaceae_bacterium_5_2_54FAA	0.000313061387117339	0.21403010897815	-0.183408951061888	0.00146269788214377	L-Lysine
C00047	Escherichia_coli_str_K_12_substr_MG1655	-0.00000000000000000000176696931805842	0.21403010897815	-0.183408951061888	-0.00000000000000000000825570442632823	L-Lysine
C00047	Eubacterium_eligens_ATCC_27750	0.0000900578180846743	0.21403010897815	-0.183408951061888	0.0004207717246636	L-Lysine
C00047	Flavonifractor_plautii_ATCC_29863	0.0000769732631831647	0.21403010897815	-0.183408951061888	0.000359637546094148	L-Lysine
C00047	Parabacteroides_distasonis_ATCC_8503	0.00122065987762809	0.21403010897815	-0.183408951061888	0.00570321569921133	L-Lysine
C00047	Parabacteroides_merdae_ATCC_43184	0.000159710099697086	0.21403010897815	-0.183408951061888	0.000746203889067734	L-Lysine
C00047	Paraprevotella_clara_YIT_11840	0.00070328033942227	0.21403010897815	-0.183408951061888	0.00328589441354753	L-Lysine
C00047	Pseudoflavonifractor_capillosus_strain_ATCC_29799	0.0023196602812311	0.21403010897815	-0.183408951061888	0.0108380091581784	L-Lysine
C00047	Ruminococcus_sp_5_1_39BFAA	-0.0000875486043714621	0.21403010897815	-0.183408951061888	-0.000409048076410595	L-Lysine
C00047	Ruminococcus_torques_ATCC_27756	0.000125939775355416	0.21403010897815	-0.183408951061888	0.000588420834604507	L-Lysine
C00047	Residual	0.198641802133571	0.21403010897815	-0.183408951061888	0.928102139843559	L-Lysine
C00073	Akkermansia_muciniphila_ATCC_BAA_835	-0.00151138324740342	0.180385093239781	0.120669790860841	-0.00837864825889121	L-Methionine
C00073	Alistipes_finegoldii_DSM_17242	-0.00034477061443124	0.180385093239781	0.120669790860841	-0.00191130324706457	L-Methionine
C00073	Alistipes_onderdonkii_DSM_19147	0.000177338074889312	0.180385093239781	0.120669790860841	0.000983108258583104	L-Methionine
C00073	Alistipes_putredinis_DSM_17216	-0.000519209262593495	0.180385093239781	0.120669790860841	-0.00287833796722506	L-Methionine
C00073	Bacteroides_caccae_ATCC_43185	0.00095159319638683	0.180385093239781	0.120669790860841	0.00527534276417121	L-Methionine
C00073	Bacteroides_cellulosilyticus_DSM_14838	0.00121140555758459	0.180385093239781	0.120669790860841	0.00671566333906703	L-Methionine
C00073	Bacteroides_dorei_DSM_17855	0.00072829927413366	0.180385093239781	0.120669790860841	0.00403746928891485	L-Methionine
C00073	Bacteroides_finegoldii_DSM_17565	0.000420453566984538	0.180385093239781	0.120669790860841	0.00233086647811657	L-Methionine
C00073	Bacteroides_fragilis_YCH46	-0.000363160554873149	0.180385093239781	0.120669790860841	-0.00201325147411382	L-Methionine
C00073	Bacteroides_ovatus_ATCC_8483	-0.00339029465150336	0.180385093239781	0.120669790860841	-0.0187947606457521	L-Methionine
C00073	Bacteroides_thetaiotaomicron_VPI_5482	-0.000000000000000000139362028089748	0.180385093239781	0.120669790860841	-0.000000000000000000772580625076916	L-Methionine
C00073	Bacteroides_uniformis_ATCC_8492	-0.00225229131858534	0.180385093239781	0.120669790860841	-0.0124860168771896	L-Methionine
C00073	Bacteroides_vulgatus_ATCC_8482	-0.0000000000000000000418088014953045	0.180385093239781	0.120669790860841	-0.000000000000000000231775257835353	L-Methionine
C00073	Burkholderiales_bacterium_1_1_47	0.000386162586731828	0.180385093239781	0.120669790860841	0.00214076773083744	L-Methionine
C00073	Clostridiales_sp_1_7_47FAA	-0.000028468403432206	0.180385093239781	0.120669790860841	-0.000157820155318287	L-Methionine
C00073	Clostridium_bolteae_ATCC_BAA_613	0.000316531124793034	0.180385093239781	0.120669790860841	0.00175475212007833	L-Methionine
C00073	Clostridium_hathewayi_12489931	0.00452261497640368	0.180385093239781	0.120669790860841	0.0250719995492747	L-Methionine
C00073	Clostridium_scindens_ATCC_35704	0.0000887526326135989	0.180385093239781	0.120669790860841	0.000492017555439696	L-Methionine
C00073	Clostridium_spiroforme_DSM_1552	0.000473353513645171	0.180385093239781	0.120669790860841	0.0026241276656711	L-Methionine
C00073	Clostridium_symbiosum_WAL_14163	0.000177183315475178	0.180385093239781	0.120669790860841	0.000982250319540829	L-Methionine
C00073	Coprobacillus_sp_D7	0.0000729953488972379	0.180385093239781	0.120669790860841	0.00040466397520003	L-Methionine
C00073	Erysipelotrichaceae_bacterium_5_2_54FAA	0.000166153751706119	0.180385093239781	0.120669790860841	0.00092110577832091	L-Methionine
C00073	Escherichia_coli_str_K_12_substr_MG1655	0.000342692588621937	0.180385093239781	0.120669790860841	0.00189978330507835	L-Methionine
C00073	Eubacterium_eligens_ATCC_27750	-0.0000426630503655057	0.180385093239781	0.120669790860841	-0.000236510953312505	L-Methionine
C00073	Flavonifractor_plautii_ATCC_29863	0.0000729331697660607	0.180385093239781	0.120669790860841	0.000404319273040553	L-Methionine
C00073	Parabacteroides_distasonis_ATCC_8503	-0.0000000000000000000646754884390372	0.180385093239781	0.120669790860841	-0.000000000000000000358541203585297	L-Methionine
