Species	Sample	compound	CMP	NumSynthGenes	NumSynthSpecies	NumSynthSpecGenes	NumDegGenes	NumDegSpecies	NumDegSpecGenes
Bacillus_thermoamylovorans	j31tr63	C00407	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr63	C00123	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr63	C00073	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr63	C00864	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr63	C00148	-5.91133004926108	0	0	0	3	2	3
Bacillus_thermoamylovorans	j31tr63	C00134	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr63	C00794	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr63	C00315	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr63	C00245	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr63	C00106	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr63	C00183	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr63	C00385	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr63	C00025	-5.91133004926108	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00062	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00120	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00380	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00064	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00262	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00407	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00123	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00073	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00864	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00148	-7.04225352112676	0	0	0	3	2	3
Bacillus_thermoamylovorans	j31tr60	C00134	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00794	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00315	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00245	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00106	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00183	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00385	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr60	C00025	-7.04225352112676	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00062	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00120	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00380	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00064	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00262	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00407	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00123	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00073	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00864	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00148	-6.9101678183613	0	0	0	3	2	3
Bacillus_thermoamylovorans	j31tr32	C00134	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00794	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00315	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00245	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00106	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00183	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00385	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr32	C00025	-6.9101678183613	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00062	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00120	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00380	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00064	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00262	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00407	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00123	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00073	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00864	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00148	-1.87265917602996	0	0	0	3	2	3
Bacillus_thermoamylovorans	j22tr53	C00134	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00794	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00315	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00245	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00106	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00183	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00385	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr53	C00025	-1.87265917602996	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00062	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00120	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00380	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00064	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00262	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00407	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00123	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00073	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00864	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00148	-1.87617260787993	0	0	0	3	2	3
Bacillus_thermoamylovorans	j26tr24	C00134	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00794	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00315	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00245	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00106	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00183	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00385	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j26tr24	C00025	-1.87617260787993	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00062	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00120	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00380	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00064	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00262	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00407	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00123	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00073	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00864	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00148	-4.58295142071494	0	0	0	3	2	3
Bacillus_thermoamylovorans	j22tr57	C00134	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00794	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00315	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00245	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00106	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00183	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00385	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr57	C00025	-4.58295142071494	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00062	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00120	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00380	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00064	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00262	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00407	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00123	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00073	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00864	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00148	-8.38323353293413	0	0	0	3	2	3
Bacillus_thermoamylovorans	j22tr54	C00134	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00794	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00315	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00245	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00106	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00183	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00385	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr54	C00025	-8.38323353293413	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00062	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00120	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00380	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00064	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00262	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00407	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00123	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00073	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00864	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00148	-3.6563071297989	0	0	0	3	2	3
Bacillus_thermoamylovorans	j31tr29	C00134	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00794	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00315	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00245	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00106	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00183	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00385	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr29	C00025	-3.6563071297989	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00062	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00120	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00380	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00064	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00262	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00407	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00123	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00073	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00864	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00148	-3.03951367781155	0	0	0	3	2	3
Bacillus_thermoamylovorans	j22tr22	C00134	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00794	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00315	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00245	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00106	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00183	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00385	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr22	C00025	-3.03951367781155	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00062	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00120	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00380	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00064	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00262	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00407	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00123	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00073	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00864	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00148	-1.93610842207164	0	0	0	3	2	3
Bacillus_thermoamylovorans	j22tr23	C00134	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00794	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00315	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00245	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00106	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00183	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00385	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j22tr23	C00025	-1.93610842207164	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00062	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00120	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00380	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00064	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00262	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00407	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00123	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00073	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00864	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00148	-1.89214758751183	0	0	0	3	2	3
Bacillus_thermoamylovorans	j31tr56	C00134	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00794	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00315	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00245	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00106	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00183	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00385	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr56	C00025	-1.89214758751183	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00062	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00120	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00380	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00064	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00262	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00407	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00123	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00073	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00864	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00148	-0.961538461538461	0	0	0	3	2	3
Bacillus_thermoamylovorans	j31tr61	C00134	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00794	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00315	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00245	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00106	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00183	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00385	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr61	C00025	-0.961538461538462	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00062	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00120	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00380	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00064	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00262	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00407	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00123	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00073	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00864	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00148	-0.925925925925926	0	0	0	3	2	3
Bacillus_thermoamylovorans	j31tr11	C00134	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00794	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00315	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00245	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00106	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00183	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00385	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	j31tr11	C00025	-0.925925925925926	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00062	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00120	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00380	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00064	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00262	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00407	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00123	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00073	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00864	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00148	-1.01010101010101	0	0	0	3	2	3
Bacillus_thermoamylovorans	p6z1tr23	C00134	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00794	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00315	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00245	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00106	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00183	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00385	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr23	C00025	-1.01010101010101	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00062	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00120	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00380	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00064	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00262	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00407	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00123	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00073	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00864	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00148	-13.0378096479791	0	0	0	3	2	3
Bacillus_thermoamylovorans	p6z1tr19	C00134	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00794	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00315	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00245	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00106	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00183	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00385	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr19	C00025	-13.0378096479791	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00062	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00120	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00380	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00064	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00262	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00407	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00123	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00073	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00864	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00148	-8.69565217391304	0	0	0	3	2	3
Bacillus_thermoamylovorans	p6z1tr66	C00134	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00794	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00315	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00245	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00106	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00183	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00385	-8.69565217391304	0	0	0	1	1	1
Bacillus_thermoamylovorans	p6z1tr66	C00025	-8.69565217391304	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	p6z1tr12	C00380	-90.0798175598632	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	p6z1tr12	C00031	-90.0798175598632	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	p6z1tr12	C00051	-90.0798175598632	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	p6z1tr12	C00134	-90.0798175598632	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	p6z1tr12	C00315	-90.0798175598632	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	p6z1tr12	C00106	-90.0798175598632	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	p6z1tr12	C00385	-90.0798175598632	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	j26tr26	C00380	-23.8095238095238	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	j26tr26	C00031	-23.8095238095238	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	j26tr26	C00051	-23.8095238095238	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	j26tr26	C00134	-23.8095238095238	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	j26tr26	C00315	-23.8095238095238	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	j26tr26	C00106	-23.8095238095238	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	j26tr26	C00385	-23.8095238095238	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	p6z2tr63	C00380	-30.3893637226971	0	0	0	1	1	1
Bacteroides_faecis_MAJ27	p6z2tr63	C00031	-30.3893637226971	0	0	0	1	1	1
